,Antecedentes,Edad,Expect.,Pension,Salario Base,Semanas Cotizadas,Sexo
350,Si,55.0,63.43222688296999,1653589.6217082744,2248614.2484717807,999.0,F
351,Si,84.0,66.70079421838643,2812336.1752759265,1321860.151812434,2838.0,M
352,No,65.0,65.0,968074.293343767,4175055.3336284966,141.0,F
353,Si,87.0,69.55716198152815,1437275.3550422401,1763978.8364016777,1035.0,M
354,Si,51.0,62.74090314413294,4057290.909232785,3826668.447693662,1320.0,F
355,Si,39.0,58.27428546491565,61292.03121035072,2149520.478970509,0.0,M
356,No,58.0,63.328632856207214,3174613.171295319,2187448.0142389713,1880.0,M
357,No,27.0,58.708985553005476,730639.4420835163,2764662.608057586,207.0,M
358,Si,66.0,65.01561162979056,4530608.859614608,3901443.7549386276,1488.0,F
359,Si,25.0,63.99644961334978,412996.63218193105,2406633.7880050424,105.0,F
360,No,66.0,65.26004582933288,1629204.3116284613,3356428.6889809347,480.0,M
361,No,47.0,64.97902051264603,391270.20087486895,844265.9507542151,609.0,F
362,No,87.0,69.97867056436158,1420032.6646375707,1027703.3927007524,1725.0,M
363,Si,58.0,62.52268503177205,385694.79965042335,2087690.3043688019,120.0,F
364,No,97.0,67.92342000792156,306967.55663824274,2610848.9887202373,0.0,M
365,No,85.0,71.13693991255374,3448661.292367992,3916978.1084184865,1139.0,M
366,Si,49.0,63.72999958927274,1098479.3900949445,3108084.7973283255,310.0,F
367,Si,33.0,52.512335800613485,578864.9704632622,1514147.2233972363,330.0,F
368,No,51.0,62.00290112178097,1360053.1583527212,2566024.994763341,693.0,M
369,No,84.0,66.12212051546261,4719855.19770969,2207288.137022352,2904.0,M
370,No,87.0,70.0862568163362,6150328.687874588,2820996.3470284874,2967.0,F
371,Si,52.0,61.64589425515517,2795499.424974104,2404476.441755863,1428.0,M
372,Si,51.0,61.546204826987754,325409.5474526667,807055.3262766268,396.0,M
373,Si,65.0,65.0,2807534.2236239715,2922772.618223624,1316.0,M
374,No,61.0,64.50602406677329,4287962.901405373,2689133.842321788,2064.0,M
375,Si,98.0,72.41398601509498,1178839.5909457898,1003207.0908152737,1520.0,F
376,Si,68.0,66.01800362004849,1327209.217181769,1543994.171711231,1200.0,M
377,No,47.0,64.89889959161901,2720744.557209949,4072717.6887961365,870.0,M
378,Si,30.0,53.154185877112276,473169.16172173485,2292790.79626551,216.0,M
379,No,26.0,57.61950161218071,446444.0242843758,2064581.7282602885,288.0,M
380,No,39.0,56.63957905960311,1358520.9059821866,3568228.1563797058,441.0,F
381,No,28.0,62.57169699030491,1004007.7810770657,3813926.0823017927,170.0,M
382,Si,76.0,68.98997818713613,1021626.96964092,965169.4887024413,1334.0,F
383,Si,89.0,67.73885794992074,1795957.30583771,1053956.5004065589,2272.0,F
384,Si,34.0,58.10271819525708,410827.84686931927,3462211.559837321,16.0,M
385,No,93.0,69.4819146912703,6805427.01140702,3266704.7623106795,2850.0,F
386,No,24.0,48.67088866195103,291033.407577262,887403.9683928253,264.0,F
387,No,28.0,55.105910852928474,1088527.9627245332,3054676.087081492,340.0,M
388,No,75.0,65.31314895895808,4416214.400661539,2738459.6328691817,2166.0,M
389,No,86.0,68.67699639217838,4128277.9213047884,2429473.0512599046,2176.0,F
390,No,74.0,66.2703116897834,2591432.508669801,3026020.1989702024,1008.0,M
391,Si,62.0,64.88985896494063,2963304.7398933666,2302062.4968848806,1716.0,M
392,Si,33.0,56.53582540512758,1575141.1745828288,2718297.975305971,630.0,F
393,Si,51.0,62.46589838141985,526762.7776092708,1755549.6260995362,264.0,M
394,Si,76.0,65.00472077492593,1774553.093846599,2014395.011782929,1218.0,M
395,No,29.0,51.3029546752491,685614.4773581509,2231165.1776830005,418.0,M
396,Si,70.0,66.05129579474219,2826433.698018754,1917984.0166943222,1872.0,M
397,Si,50.0,60.85607135529184,1541587.9563796786,4122424.7776641794,512.0,F
398,Si,54.0,63.642148898432254,611927.0110804378,1409181.6621962837,432.0,M
399,No,88.0,73.25877518062073,7081419.277728184,4173061.2609626944,2310.0,F
400,Si,94.0,67.83505119405484,4066315.940233225,1612450.495082443,3344.0,F
401,No,41.0,60.66609976769247,2198613.1944439937,3728815.071314432,736.0,M
402,No,82.0,69.86448508765632,2763267.7659346843,1431943.962730286,2560.0,M
403,Si,24.0,50.382251537201704,565306.5787248617,2531806.713101375,168.0,F
404,No,59.0,63.0454215763341,2001361.344869614,2189550.411111726,1189.0,F
405,Si,57.0,62.93855769665664,849282.0428734103,1622073.7959925374,624.0,M
406,No,67.0,65.37229597497051,4903100.107969336,3100630.841845357,2156.0,F
407,No,72.0,65.16840716831896,3774951.4945123754,2630068.417294101,1944.0,M
408,No,65.0,65.0,3961566.300615849,3015117.9130801754,1692.0,F
409,No,57.0,63.88646383524074,2917664.9161759256,3417183.9482496707,1170.0,F
410,No,49.0,59.15196954260266,1106866.4924449068,1443023.6517088222,1023.0,F
411,No,87.0,71.66671085511229,3081004.452510614,2857643.6467591682,1380.0,M
412,Si,21.0,54.955151736201856,581525.066915732,4208026.647922274,96.0,M
413,No,84.0,67.82117239399841,2013466.6235601665,3317654.237714941,792.0,M
414,Si,62.0,64.62020298298849,934768.5203494118,2042597.3524042976,440.0,M
415,Si,76.0,68.18776558450182,4192365.5789816994,2509556.5241067307,2262.0,F
416,Si,71.0,65.98172408610583,4654641.329989137,2992734.2236858294,2067.0,M
417,Si,46.0,62.44467084546217,631959.7369030854,2748102.2388098235,112.0,F
418,Si,88.0,68.65940201820055,369062.54780011787,1430517.7361774268,210.0,F
419,No,58.0,63.0877450772054,573617.6073726055,872119.9751981662,840.0,M
420,No,91.0,74.65519800192516,321166.4940024783,1214448.7528813435,365.0,M
421,Si,67.0,65.09849067657818,3425832.88646396,1915177.0366683323,2303.0,M
422,No,62.0,64.96857441596306,213070.27378980603,1794277.9709448756,132.0,M
423,No,32.0,63.11169813352403,577416.9105568526,2634728.8231989183,196.0,M
424,Si,50.0,63.87047750279896,2465691.6220008056,2063828.1512045362,1472.0,F
425,No,35.0,56.29061812901509,560773.2223402887,3508034.144694805,102.0,M
426,Si,39.0,56.35965932546006,434807.3117001266,3510727.8601511344,84.0,F
427,No,64.0,64.9761131017572,3560090.5965405456,2225264.4376863167,2116.0,F
428,No,49.0,59.54718742976187,1593696.4487173026,2419108.380884095,868.0,M
429,Si,55.0,63.05477995382321,2144790.994143178,1757266.3476165384,1517.0,F
430,Si,29.0,60.225087812475834,833889.7737096823,2390777.8121129773,462.0,F
431,No,44.0,64.10322605093063,2734189.5676428606,4189369.700834207,780.0,M
432,Si,67.0,65.20850792942541,4296689.369726479,3634334.530487028,1568.0,M
433,No,55.0,62.00020736052789,1208963.1488549844,4237672.511916159,222.0,F
434,Si,51.0,59.76635603221447,2936074.513769722,2370557.0947477818,1551.0,M
435,Si,79.0,67.64388984719714,4447958.655951267,3706854.67324985,1525.0,F
436,No,25.0,53.13643391488988,523878.01212740387,3450805.4286141093,49.0,M
437,No,37.0,61.40644178814745,585287.1119498585,805414.8474920769,912.0,M
438,No,87.0,73.63079992223179,3667068.518788095,2406255.9343542857,1932.0,M
439,Si,76.0,67.35304706115416,7037378.124860271,3660754.0076699285,2668.0,M
440,No,37.0,59.001758906671256,399705.29723270773,4118021.894636337,95.0,F
441,Si,55.0,61.63220298350821,1134356.3643543872,1465056.3885817947,925.0,M
442,No,26.0,53.667704146727345,644327.0273624228,2974545.54290153,168.0,F
443,No,73.0,65.39764864706183,2040226.4250078783,3929818.4444163456,715.0,F
444,No,42.0,62.34470111973912,1012366.4572082757,2814666.4535358916,408.0,F
445,Si,41.0,62.14950959852513,1625140.2886805842,2765137.622494479,667.0,F
446,No,21.0,59.25643432184447,201135.20437982059,2029417.645388891,36.0,M
447,No,73.0,68.1230139342818,1613594.1207815404,2712232.8767618313,825.0,M
448,No,90.0,69.38698016773021,325074.3019538436,2368953.7708687535,144.0,M
449,Si,48.0,58.375650029633626,8119.214293820036,1657450.7787090822,0.0,M
450,Si,52.0,64.1228593757289,1234299.854352997,3575395.0328439497,442.0,M
451,No,84.0,67.24774095571257,5308328.711965287,3501015.331707117,2046.0,M
452,No,87.0,71.44969433839954,3555163.103939043,3033879.9498883043,1587.0,M
453,No,77.0,66.89842978457908,3361747.75796378,1975386.0429562095,2301.0,M
454,Si,63.0,64.65434884278834,1175946.8636470162,1260691.1366198105,1305.0,F
455,Si,66.0,65.37464473227271,954162.773419405,3245802.3158628135,336.0,F
456,No,84.0,71.1990370889321,6415270.610952567,3552170.1079045604,2442.0,M
457,Si,37.0,57.40206928112289,882434.7715181378,1686598.3093169692,703.0,F
458,Si,72.0,66.5517169276679,1733318.74378404,1035424.502461449,2214.0,M
459,Si,72.0,66.16875997933292,355028.8186174701,821089.4048515687,540.0,M
460,Si,94.0,68.62401930028875,5585213.135119723,4287244.032119429,1748.0,F
461,Si,40.0,58.21541824255981,1790760.187805932,3110557.84270548,726.0,M
462,No,64.0,64.76599956936938,1979605.982459679,3121257.3377883253,690.0,M
463,Si,49.0,64.29757865883498,357864.91202988644,967337.7166077526,310.0,M
464,Si,64.0,64.85264136649387,539396.0215517606,1914047.20586927,276.0,F
465,Si,64.0,64.96593004769008,5333959.673408977,3462632.7247227468,2070.0,F
466,Si,34.0,56.46906870831213,2659504.054688775,4238798.672003055,736.0,M
467,Si,70.0,66.92881234917307,136647.7429832045,1692481.7794886965,0.0,M
468,No,78.0,67.56117105972572,969396.9741167267,2392082.2797011575,540.0,M
469,Si,41.0,60.06705238207911,775779.2833982438,2697024.8225614317,207.0,F
470,No,82.0,70.62963623786582,6034095.389561428,3811547.2350134244,2048.0,M
471,Si,38.0,57.138155868839306,1532390.6004297151,3139072.71834249,560.0,M
472,Si,34.0,52.96246698650074,1278099.6718194508,2920840.0733014178,496.0,M
473,No,31.0,63.72497836954773,73324.20704049221,1294111.9995421963,78.0,M
474,No,29.0,52.52945329283915,201429.19042112894,1408309.5007650445,0.0,M
475,No,88.0,69.98872771243597,1573364.8356264331,2428561.7602303075,840.0,F
476,No,56.0,61.4193787310109,4948451.069556451,3799125.6750017493,1748.0,F
477,No,55.0,61.59228536084636,2826923.0550016067,2661764.098575761,1443.0,M
478,Si,62.0,64.68175255442367,2135303.8426002227,1598515.6806227216,1716.0,F
479,No,21.0,56.666850376041495,308629.3276836162,3076124.29014371,87.0,F
480,Si,79.0,67.63705680538015,6186253.580501184,2924077.6699267123,2806.0,F
481,Si,32.0,56.83488556529971,448791.7287192354,1460498.0164512412,266.0,M
482,No,39.0,58.197480074631855,938516.3209116205,1062703.0286783935,1029.0,F
483,Si,78.0,68.91964890094518,2761732.861020263,1747995.319466291,2160.0,F
484,No,58.0,64.40467218763278,765935.2770915495,943452.7455218979,1120.0,M
485,No,23.0,53.42734986557668,427788.29983335367,4125481.4354597796,0.0,F
486,No,55.0,61.8208276801805,3985997.943711227,3649199.264613141,1517.0,F
487,Si,88.0,72.68791537614766,4860216.608370894,2482309.3404191053,2660.0,F
488,No,25.0,57.828506709150474,1317705.018858537,3657763.0443352787,329.0,F
489,Si,82.0,68.2476556569997,599888.4675974983,1166654.415921213,640.0,F
490,No,92.0,67.69150612492552,2345388.3053688332,1212789.0092524844,2664.0,M
491,Si,21.0,48.9925649120617,655776.00127929,2837952.416941262,147.0,F
492,No,51.0,59.631511248843424,3958378.2050640304,3984267.4585405504,1221.0,M
493,Si,87.0,65.60185764500058,7580876.93838794,3476409.8975904044,2967.0,F
494,Si,51.0,59.90960395543364,210141.3577783624,2378924.8994934447,99.0,M
495,No,70.0,65.94168873287111,1080287.3353868425,2408880.3154492853,572.0,F
496,No,86.0,72.6301990292288,3695998.3877852727,2298617.0456873053,2176.0,M
497,No,44.0,59.54817259637843,594675.9660767139,2491991.520135656,182.0,M
498,Si,31.0,54.256895755661034,309670.99852529535,991987.9829987183,286.0,M
499,Si,42.0,60.28974761436516,2208324.3024242497,3826254.886700644,600.0,F
500,No,59.0,64.30100163415733,963564.9003977039,1206096.1446323064,943.0,F
501,Si,19.0,58.746508973779626,209552.53905290828,1493491.3351672431,36.0,F
502,Si,38.0,56.90361984188333,845149.9583464791,1300326.8246529726,840.0,F
503,Si,21.0,51.936106146470976,414577.7635298556,2264073.429761754,54.0,F
504,No,71.0,66.47337607820617,1294274.8241190054,2312202.6097806646,742.0,M
505,Si,18.0,56.61349730020231,4836.968820593573,3045491.2669732873,0.0,F
506,No,68.0,65.57246626340016,6933211.946626845,3916080.522644901,2450.0,F
507,Si,49.0,61.08355653084881,761835.7478159355,2096745.967681811,434.0,F
508,Si,76.0,66.89441620932885,1952197.9340010812,1877156.9521716565,1392.0,M
509,No,35.0,53.031905802082946,1365396.811204777,2327446.3054613424,816.0,F
510,Si,58.0,64.3788029200007,2738506.177677902,1947593.7770600389,1920.0,F
511,No,22.0,58.33711133456467,224619.2320989152,1362432.919814206,88.0,F
512,No,93.0,74.52788095435909,331849.95345784526,2253239.5819385485,0.0,F
513,Si,39.0,55.672047925103165,956249.9100522397,1486066.3797424287,777.0,M
514,Si,97.0,66.05163311551897,2438640.7081880895,876097.9223608301,3792.0,M
515,No,62.0,64.08434213848682,777944.5515610134,879275.9284414516,1056.0,F
516,Si,70.0,66.8693219497223,3193722.3998318813,2215628.695047782,1820.0,F
517,No,88.0,70.23883656565907,5291909.127238913,3239835.0764506916,2170.0,M
518,No,87.0,72.94784429748707,1555683.4747646926,3981465.913015918,345.0,F
519,No,57.0,63.12466750346687,3902540.141580655,3443055.667140848,1521.0,M
520,No,37.0,58.2151938981072,765451.9211433283,1869323.569519798,399.0,M
521,Si,57.0,64.07770400738099,2215247.4688522425,2506555.2870391486,1092.0,F
522,No,75.0,68.97988975329581,2748772.4828631883,1323662.306686461,2736.0,F
523,Si,64.0,64.76376865418612,2246693.612693978,2214952.8359123897,1380.0,M
524,Si,43.0,62.82777881229958,327251.2383915977,1093512.5460016786,375.0,F
525,No,38.0,64.61516446498375,993931.6585886345,1779431.250063958,660.0,F
526,Si,85.0,68.82856782215565,3125303.534834544,1650213.7703695865,2546.0,F
527,Si,67.0,65.76518360796705,194351.23024123657,4076434.90962051,49.0,F
528,Si,78.0,67.40740802713186,150603.87728034653,4034532.8358542607,0.0,M
529,No,60.0,64.89259039229344,4341192.173158824,3083864.1174028935,1890.0,F
530,Si,75.0,65.21263557444122,874057.5533706456,2225944.4724593307,399.0,F
531,No,81.0,70.36511654204966,3512654.692011724,3101721.5815336495,1512.0,M
532,Si,20.0,58.145785777882885,98416.22209312479,1739883.0631299284,44.0,M
533,Si,36.0,56.66086365323261,1361343.1941583867,3411132.2367434255,450.0,M
534,No,97.0,72.23878808186312,3613357.142114669,1517595.2686589602,3239.0,M
535,No,52.0,62.56009860718532,2836165.2464021235,3364250.1615727474,1054.0,M
536,No,86.0,65.7902886534024,3092301.8818625486,2936097.5901542134,1360.0,F
537,No,45.0,64.21596008232281,1997082.839469105,3022296.41766332,756.0,F
538,Si,97.0,67.00329392612558,2359822.3779371437,3930979.683383577,790.0,M
539,No,49.0,61.43873487105668,294311.9427762949,1594112.450779209,186.0,M
540,No,86.0,71.44163939544838,6730079.221786372,3260862.933979284,2720.0,M
541,Si,51.0,61.33867455635095,3444540.5097715654,4024077.7650697795,1155.0,M
542,Si,67.0,65.66419754500959,1182172.0686463974,2902598.6360923704,392.0,F
543,Si,96.0,73.40791055418092,549550.4335464565,2930440.5661199368,156.0,M
544,Si,41.0,63.67990778684389,344422.21042697143,894198.7712581451,460.0,M
545,No,62.0,64.69721297236599,3374472.8346209647,2295852.042541039,1848.0,M
546,No,83.0,69.24823236581558,1637448.0536658387,1029087.2104920609,2080.0,F
547,Si,90.0,65.116070982569,2937895.76727468,1226382.9626139794,3312.0,F
548,No,89.0,67.3007530785942,2160409.6480756244,2576264.08731668,1065.0,M
549,Si,79.0,66.70838255537595,1186962.7129527759,1184781.5539196462,1342.0,F
550,Si,53.0,64.3817248981439,999598.7507294619,2030004.8069814069,525.0,M
551,Si,39.0,64.29390781972245,237254.74950859806,1641340.100200781,84.0,M
552,No,87.0,70.96055130495678,2630720.528186692,2647164.9818350924,1311.0,M
553,No,98.0,77.7210986984153,4178808.4557020543,1709113.998469797,3280.0,M
554,No,81.0,66.94394001767331,2995680.7306952327,1307524.3114189596,3024.0,F
555,Si,35.0,53.062925505164074,2883188.0231691943,4213701.059450975,816.0,M
556,No,30.0,55.65081260120706,601506.977287895,3371275.8057902628,144.0,F
557,No,70.0,65.64945739164304,1104728.9671422066,2915562.8503911654,468.0,M
558,Si,58.0,62.25536831611894,2931133.354157933,3239616.531696297,1240.0,F
559,No,59.0,63.71951032256823,3833465.9815102043,4263848.305855768,1148.0,M
560,Si,74.0,67.52122542790585,4178036.646796009,2031753.5321152385,2744.0,F
561,No,28.0,58.18365953002331,1190824.011027403,3465665.3938436867,440.0,F
562,Si,94.0,67.85337498594907,5378779.4437554,2337931.4968489204,3192.0,F
563,No,71.0,66.97951149246212,1144853.4521730766,3144810.511982711,318.0,F
564,No,58.0,63.04049611365642,276401.5834328758,1036051.3266656871,200.0,M
565,Si,38.0,58.55514079006786,396245.85963112686,1351717.880226117,280.0,M
566,No,85.0,71.33291572293544,235999.60198778682,951332.8758376335,268.0,F
567,No,46.0,63.20381026099433,1242511.0698524518,1250230.541775735,1288.0,F
568,Si,41.0,61.77726999854161,872148.4570794316,1821052.3829654614,529.0,F
569,No,44.0,57.71183370676236,1098653.4960288526,1251306.7217265787,1118.0,F
570,Si,91.0,65.86183019246019,9981219.44988441,4105278.2758896872,3358.0,F
571,No,76.0,69.08787752584148,2921651.0415718113,1427232.39307033,2726.0,M
572,No,51.0,63.61262766326597,4580471.306112066,3909091.8022849914,1452.0,M
573,No,18.0,48.07588283614035,53721.5892065683,2347043.4040315934,0.0,M
574,No,81.0,70.18170835259001,3780550.7805303675,1741420.060139353,2898.0,M
575,No,55.0,61.313145239865165,4331269.055326785,4165398.2489880263,1443.0,F
576,No,94.0,66.50155232919595,5386229.465996308,4126530.884415098,1824.0,M
577,Si,83.0,66.5846965852551,1306048.242576699,1562006.2320340043,975.0,F
578,Si,75.0,66.99146352127005,1131567.2657333333,2163089.8887219913,570.0,M
579,Si,70.0,65.86450074477145,746372.309324827,2258376.8839716143,312.0,M
580,Si,82.0,69.82250037195648,3560553.1961248117,3517525.9004211198,1216.0,M
581,Si,77.0,69.72476566994013,969708.141510785,1609640.2416697163,708.0,F
582,Si,18.0,64.19210920562072,25301.249193790693,3732011.312223235,0.0,F
583,No,74.0,68.25169598435765,4006203.655135163,2048430.2046749177,2688.0,M
584,No,31.0,51.57432499219278,110189.29459218892,839294.7225489444,78.0,F
585,Si,53.0,64.78493601805098,167116.89276861455,3603951.546561023,0.0,F
586,Si,73.0,66.58077257075196,2837066.562886155,3072937.409994363,1210.0,M
587,No,51.0,61.343977102195986,226799.2229643232,979167.6300559265,264.0,M
588,Si,70.0,66.1356660097253,1858453.3714454053,2913703.833559963,728.0,M
589,Si,91.0,74.86287713307999,2162520.0433278778,2680459.6308238544,1022.0,M
590,Si,70.0,65.58199681036189,4097969.6266334993,3310396.1189088067,1716.0,M
591,Si,88.0,69.69773965697183,2267894.702253484,2694476.1519853286,1120.0,M
592,Si,69.0,66.16783500021572,1911153.08149021,1726298.41883981,1479.0,F
